Date,Open,High,Low,Close,Volume
01/10/2020 16:56,311.1,311.25,311.0863,311.18,44088
01/10/2020 16:57,311.18,311.3,311.12,311.226,44634
01/10/2020 16:58,311.226,311.2725,311.1994,311.24,29619
01/10/2020 16:59,311.24,311.29,311.06,311.07,47364
01/10/2020 17:00,311.11,311.11,310.8,311.0306,67452
01/10/2020 17:01,311.0306,311.0306,310.58,310.59,77287
01/10/2020 17:02,310.5871,310.71,310.42,310.43,95478
01/10/2020 17:03,310.43,310.5,310.3143,310.435,67369
01/10/2020 17:04,310.435,310.6093,310.435,310.525,72213
01/10/2020 17:05,310.5238,310.79,310.5049,310.6857,68664
01/10/2020 17:06,310.67,310.745,310.61,310.61,62740
01/10/2020 17:07,310.61,310.61,310.15,310.16,118843
01/10/2020 17:08,310.19,310.25,309.97,309.98,174310
01/10/2020 17:09,309.98,309.98,309.72,309.7415,156269
01/10/2020 17:10,309.73,309.78,309.33,309.34,199299
01/10/2020 17:11,309.38,309.78,309.31,309.6604,200383
01/10/2020 17:12,309.6604,309.98,309.62,309.94,132777
01/10/2020 17:13,309.94,310.1,309.91,310.08,104733
01/10/2020 17:14,310.06,310.1,309.75,309.79,91627
01/10/2020 17:15,309.78,309.82,309.48,309.75,104014
01/10/2020 17:16,309.752,309.81,309.34,309.42,97886
01/10/2020 17:17,309.42,309.5,309.16,309.5,107369
01/10/2020 17:18,309.5,309.57,309.3,309.4516,91874
01/10/2020 17:19,309.4516,309.5693,309.33,309.47,72050
01/10/2020 17:20,309.47,309.515,308.8,308.9,264939
01/10/2020 17:21,308.9,309.11,308.8687,308.92,170499
01/10/2020 17:22,308.92,308.9498,308.61,308.61,155245
01/10/2020 17:23,308.61,308.81,308.4,308.425,173622
01/10/2020 17:24,308.425,308.48,308.25,308.471,121256
01/10/2020 17:25,308.471,309,308.4616,309,176519
01/10/2020 17:26,309,309.2191,308.93,309.17,117301
01/10/2020 17:27,309.17,309.55,309.15,309.4799,158763
01/10/2020 17:28,309.46,309.8,309.39,309.8,107442
01/10/2020 17:29,309.8,309.98,309.72,309.95,182482
01/10/2020 17:30,309.95,310.01,309.84,309.95,109500
01/10/2020 17:31,309.95,310.2,309.94,310.14,89082
01/10/2020 17:32,310.14,310.14,309.93,310.075,70369
01/10/2020 17:33,310.075,310.18,310,310.17,67971
01/10/2020 17:34,310.17,310.2718,309.99,310.05,92902
01/10/2020 17:35,310.03,310.1159,309.75,309.85,119111
01/10/2020 17:36,309.85,309.85,309.67,309.69,53530
01/10/2020 17:37,309.69,309.92,309.68,309.91,61077
01/10/2020 17:38,309.91,310.07,309.86,310.06,54813
01/10/2020 17:39,310.06,310.37,310.06,310.26,123463
01/10/2020 17:40,310.26,310.29,310.16,310.24,54232
01/10/2020 17:41,310.24,310.3,310.22,310.25,30041
01/10/2020 17:42,310.25,310.27,309.96,310.0344,68138
01/10/2020 17:43,310.03,310.12,309.99,310.0445,37138
01/10/2020 17:44,310.05,310.1744,310.03,310.1465,35693
01/10/2020 17:45,310.1465,310.23,310.09,310.1199,48375
01/10/2020 17:46,310.1199,310.24,310.08,310.1515,47662
01/10/2020 17:47,310.1515,310.279,310.14,310.1783,43371
01/10/2020 17:48,310.175,310.28,310.13,310.15,79325
01/10/2020 17:49,310.15,310.15,310.1,310.1,34588
01/10/2020 17:50,310.1,310.13,310.02,310.0605,37769
01/10/2020 17:51,310.0605,310.0605,309.91,309.99,53634
01/10/2020 17:52,309.9724,309.98,309.79,309.895,49913
01/10/2020 17:53,309.895,310,309.8949,309.98,35845
01/10/2020 17:54,309.98,310.0483,309.92,310.0285,35870
01/10/2020 17:55,310.0285,310.04,309.92,309.93,23395
01/10/2020 17:56,309.93,309.98,309.7801,309.9749,50796
01/10/2020 17:57,309.9749,310,309.8879,309.92,19505
01/10/2020 17:58,309.92,309.98,309.79,309.82,37231
01/10/2020 17:59,309.82,309.85,309.71,309.77,50184
01/10/2020 18:00,309.77,309.86,309.73,309.73,28163
01/10/2020 18:01,309.7206,309.95,309.7001,309.91,39505
01/10/2020 18:02,309.91,310.15,309.91,310.12,60758
01/10/2020 18:03,310.12,310.19,310.12,310.14,31475
01/10/2020 18:04,310.15,310.17,310.12,310.15,32393
01/10/2020 18:05,310.15,310.2,309.9801,310.2,39494
01/10/2020 18:06,310.2,310.4068,310.18,310.394,68605
01/10/2020 18:07,310.39,310.6,310.37,310.58,92671
01/10/2020 18:08,310.58,310.72,310.57,310.6894,91491
01/10/2020 18:09,310.6894,310.7199,310.6,310.7,65104
01/10/2020 18:10,310.7,310.79,310.53,310.53,71718
01/10/2020 18:11,310.55,310.695,310.53,310.6943,34187
01/10/2020 18:12,310.6943,310.8,310.65,310.78,45427
01/10/2020 18:13,310.78,310.82,310.734,310.775,33626
01/10/2020 18:14,310.775,310.94,310.7401,310.94,65956
01/10/2020 18:15,310.9265,310.94,310.77,310.7868,57147
01/10/2020 18:16,310.7868,310.81,310.71,310.7303,37123
01/10/2020 18:17,310.7398,310.8099,310.7103,310.7507,29820
01/10/2020 18:18,310.7501,310.79,310.53,310.64,61166
01/10/2020 18:19,310.64,310.68,310.56,310.59,26737
01/10/2020 18:20,310.59,310.61,310.52,310.52,30002
01/10/2020 18:21,310.53,310.53,310.45,310.4759,26222
01/10/2020 18:22,310.4759,310.4846,310.3001,310.3001,68391
01/10/2020 18:23,310.3001,310.477,310.29,310.465,34639
01/10/2020 18:24,310.464,310.464,310.29,310.33,33386
01/10/2020 18:25,310.33,310.5499,310.33,310.536,31393
01/10/2020 18:26,310.536,310.69,310.535,310.6,67712
01/10/2020 18:27,310.6,310.75,310.57,310.6389,43608
01/10/2020 18:28,310.6389,310.69,310.56,310.6866,28925
01/10/2020 18:29,310.6866,310.75,310.59,310.64,26421
01/10/2020 18:30,310.64,310.8,310.62,310.7,44685
01/10/2020 18:31,310.7,310.75,310.65,310.7106,26916
01/10/2020 18:32,310.7106,310.76,310.68,310.73,20643
01/10/2020 18:33,310.73,310.75,310.67,310.6715,16374
01/10/2020 18:34,310.6715,310.74,310.62,310.7293,41218
01/10/2020 18:35,310.7293,310.74,310.58,310.65,28235
01/10/2020 18:36,310.65,310.75,310.6337,310.7093,24223
01/10/2020 18:37,310.7093,310.75,310.7,310.7,18672
01/10/2020 18:38,310.7,310.74,310.62,310.6301,21327
01/10/2020 18:39,310.63,310.63,310.3594,310.41,40115
01/10/2020 18:40,310.41,310.41,310.12,310.224,70390
01/10/2020 18:41,310.224,310.3,310.08,310.11,73409
01/10/2020 18:42,310.11,310.33,310.11,310.3232,71125
01/10/2020 18:43,310.33,310.61,310.33,310.5841,71148
01/10/2020 18:44,310.585,310.66,310.58,310.62,50597
01/10/2020 18:45,310.6118,310.63,310.42,310.5552,26486
01/10/2020 18:46,310.56,310.63,310.44,310.62,23902
01/10/2020 18:47,310.62,310.69,310.59,310.6399,19204
01/10/2020 18:48,310.6399,310.7193,310.6,310.642,23849
01/10/2020 18:49,310.642,310.7,310.6,310.67,27031
01/10/2020 18:50,310.67,310.7241,310.54,310.61,34128
01/10/2020 18:51,310.61,310.79,310.61,310.67,43409
01/10/2020 18:52,310.67,310.6999,310.45,310.48,46590
01/10/2020 18:53,310.49,310.49,310.3,310.43,54248
01/10/2020 18:54,310.43,310.47,310.34,310.3688,36295
01/10/2020 18:55,310.34,310.5035,310.33,310.5035,20888
01/10/2020 18:56,310.5082,310.6546,310.5,310.6546,27008
01/10/2020 18:57,310.6546,310.72,310.63,310.6755,29702
01/10/2020 18:58,310.6755,310.7498,310.6755,310.7137,22521
01/10/2020 18:59,310.7137,310.73,310.6599,310.7064,24182
01/10/2020 19:00,310.7064,310.72,310.58,310.67,36710
01/10/2020 19:01,310.67,310.82,310.66,310.7734,47626
01/10/2020 19:02,310.7734,310.95,310.75,310.91,54895
01/10/2020 19:03,310.91,310.95,310.85,310.8712,35824
01/10/2020 19:04,310.8712,310.9,310.8,310.8151,32188
01/10/2020 19:05,310.813,310.92,310.78,310.9,43446
01/10/2020 19:06,310.89,310.92,310.84,310.8951,24598
01/10/2020 19:07,310.8951,310.9,310.73,310.8616,33181
01/10/2020 19:08,310.8616,310.8616,310.7,310.74,29675
01/10/2020 19:09,310.74,310.84,310.71,310.81,39715
01/10/2020 19:10,310.81,310.8175,310.7027,310.75,22502
01/10/2020 19:11,310.75,310.75,310.61,310.6482,37730
01/10/2020 19:12,310.6482,310.67,310.37,310.38,54337
01/10/2020 19:13,310.36,310.54,310.36,310.48,40810
01/10/2020 19:14,310.47,310.4799,310.2601,310.38,51627
01/10/2020 19:15,310.38,310.52,310.3511,310.5098,32950
01/10/2020 19:16,310.515,310.58,310.41,310.5544,36649
01/10/2020 19:17,310.5501,310.57,310.51,310.56,27743
01/10/2020 19:18,310.56,310.57,310.45,310.4567,38294
01/10/2020 19:19,310.4584,310.509,310.32,310.376,35034
01/10/2020 19:20,310.376,310.4,310.2362,310.3,39299
01/10/2020 19:21,310.33,310.43,310.27,310.4,31240
01/10/2020 19:22,310.41,310.4299,310.19,310.22,48254
01/10/2020 19:23,310.22,310.2273,310.03,310.12,60493
01/10/2020 19:24,310.12,310.2468,310.09,310.15,61247
01/10/2020 19:25,310.15,310.1778,309.94,309.94,62408
01/10/2020 19:26,309.94,310.02,309.88,310.0141,49571
01/10/2020 19:27,310.0141,310.24,310.0141,310.1253,55829
01/10/2020 19:28,310.1223,310.15,310.02,310.05,26089
01/10/2020 19:29,310.05,310.05,309.82,309.94,72369
01/10/2020 19:30,309.94,310,309.77,309.7725,49572
01/10/2020 19:31,309.7725,309.87,309.77,309.82,80263
01/10/2020 19:32,309.82,309.86,309.75,309.7801,43778
01/10/2020 19:33,309.7801,309.7801,309.61,309.64,62436
01/10/2020 19:34,309.64,309.6999,309.51,309.67,84815
01/10/2020 19:35,309.67,309.78,309.59,309.7,68630
01/10/2020 19:36,309.7,309.8,309.6718,309.7799,66433
01/10/2020 19:37,309.7799,309.89,309.7405,309.84,51401
01/10/2020 19:38,309.84,309.858,309.75,309.7663,33677
01/10/2020 19:39,309.76,309.8,309.62,309.63,43666
01/10/2020 19:40,309.63,309.86,309.62,309.78,36014
01/10/2020 19:41,309.78,309.83,309.55,309.55,48060
01/10/2020 19:42,309.55,309.64,309.43,309.5842,87803
01/10/2020 19:43,309.5842,309.76,309.58,309.6814,49486
01/10/2020 19:44,309.7,309.72,309.49,309.495,39650
01/10/2020 19:45,309.495,309.6,309.49,309.56,34681
01/10/2020 19:46,309.56,309.61,309.33,309.37,69521
01/10/2020 19:47,309.37,309.39,309.28,309.32,74963
01/10/2020 19:48,309.3373,309.72,309.31,309.635,137521
01/10/2020 19:49,309.68,309.7,309.55,309.69,50373
01/10/2020 19:50,309.69,309.8268,309.69,309.7697,50368
01/10/2020 19:51,309.7697,309.89,309.7482,309.84,45918
01/10/2020 19:52,309.84,309.88,309.76,309.8773,27050
01/10/2020 19:53,309.8761,309.89,309.66,309.6819,45483
01/10/2020 19:54,309.6819,309.84,309.62,309.82,39766
01/10/2020 19:55,309.82,309.9,309.81,309.88,47225
01/10/2020 19:56,309.88,309.94,309.86,309.935,49085
01/10/2020 19:57,309.935,310.03,309.91,310.009,123719
01/10/2020 19:58,310.009,310.21,310.0034,310.11,95616
01/10/2020 19:59,310.11,310.17,309.9508,310.0652,74510
01/10/2020 20:00,310.06,310.15,310.0299,310.115,46429
01/10/2020 20:01,310.115,310.12,309.54,309.62,136107
01/10/2020 20:02,309.62,309.88,309.47,309.82,78181
01/10/2020 20:03,309.79,309.87,309.6701,309.72,32584
01/10/2020 20:04,309.72,309.8141,309.55,309.59,38977
01/10/2020 20:05,309.59,309.59,309.34,309.41,58621
01/10/2020 20:06,309.41,309.46,309.23,309.3196,69962
01/10/2020 20:07,309.3196,309.4499,309.29,309.35,48572
01/10/2020 20:08,309.3304,309.54,309.3304,309.365,49158
01/10/2020 20:09,309.365,309.5583,309.31,309.4835,45982
01/10/2020 20:10,309.4835,309.69,309.42,309.54,40879
01/10/2020 20:11,309.54,309.87,309.51,309.8121,70917
01/10/2020 20:12,309.8121,309.99,309.8121,309.93,76798
01/10/2020 20:13,309.95,310.1099,309.9101,309.9699,78551
01/10/2020 20:14,309.9699,309.9699,309.63,309.72,79319
01/10/2020 20:15,309.6922,309.7241,309.4,309.5644,59223
01/10/2020 20:16,309.5644,309.84,309.5301,309.83,69605
01/10/2020 20:17,309.8,309.85,309.7051,309.83,50453
01/10/2020 20:18,309.83,309.84,309.73,309.79,26966
01/10/2020 20:19,309.79,309.91,309.6801,309.824,81440
01/10/2020 20:20,309.824,309.86,309.73,309.86,47042
01/10/2020 20:21,309.86,309.89,309.49,309.59,59270
01/10/2020 20:22,309.59,309.8049,309.58,309.7421,41335
01/10/2020 20:23,309.7402,309.98,309.7402,309.94,94592
01/10/2020 20:24,309.94,310.1,309.9009,310.08,70854
01/10/2020 20:25,310.08,310.21,310.0396,310.11,104913
01/10/2020 20:26,310.12,310.26,310.0433,310.26,80453
01/10/2020 20:27,310.26,310.29,310.13,310.16,66657
01/10/2020 20:28,310.16,310.24,310.08,310.22,48349
01/10/2020 20:29,310.22,310.3,310.11,310.147,57662
01/10/2020 20:30,310.147,310.18,309.93,309.96,86060
01/10/2020 20:31,309.96,309.9699,309.85,309.88,53707
01/10/2020 20:32,309.855,309.97,309.83,309.935,43953
01/10/2020 20:33,309.935,309.94,309.69,309.71,76759
01/10/2020 20:34,309.71,309.78,309.62,309.62,46673
01/10/2020 20:35,309.6,309.7,309.5701,309.7,51448
01/10/2020 20:36,309.7,309.935,309.63,309.8201,63755
01/10/2020 20:37,309.82,309.8295,309.66,309.72,40133
01/10/2020 20:38,309.72,309.91,309.67,309.89,54818
01/10/2020 20:39,309.89,309.97,309.64,309.69,84213
01/10/2020 20:40,309.69,309.7981,309.61,309.75,69827
01/10/2020 20:41,309.75,309.8056,309.62,309.62,65125
01/10/2020 20:42,309.6301,309.67,309.26,309.3,148605
01/10/2020 20:43,309.28,309.6,309.28,309.6,103249
01/10/2020 20:44,309.6,309.79,309.59,309.69,91115
01/10/2020 20:45,309.69,309.84,309.635,309.8399,85533
01/10/2020 20:46,309.8399,309.89,309.71,309.79,76353
01/10/2020 20:47,309.78,309.8899,309.78,309.8301,72162
01/10/2020 20:48,309.8301,309.88,309.77,309.82,49481
01/10/2020 20:49,309.8022,309.82,309.42,309.475,146300
01/10/2020 20:50,309.475,309.77,309.38,309.73,95335
01/10/2020 20:51,309.72,309.86,309.62,309.81,99885
01/10/2020 20:52,309.81,309.98,309.73,309.9398,106756
01/10/2020 20:53,309.9398,310.13,309.91,310.1,141373
01/10/2020 20:54,310.1086,310.145,309.95,310.047,119829
01/10/2020 20:55,310.047,310.23,309.98,310.15,139272
01/10/2020 20:56,310.155,310.23,310.02,310.0799,139751
01/10/2020 20:57,310.08,310.29,310.07,310.22,188149
01/10/2020 20:58,310.22,310.29,310.1,310.284,180835
01/10/2020 20:59,310.284,310.42,310.26,310.37,372038
01/10/2020 21:01,310.36,310.36,310.3,310.34,13779
01/10/2020 21:02,310.34,310.4,310.34,310.4,11038
01/10/2020 21:03,310.4,310.46,310.4,310.42,28077
01/10/2020 21:04,310.42,310.47,310.42,310.47,8841
01/10/2020 21:05,310.47,310.47,310.45,310.45,7025
01/10/2020 21:06,310.45,310.48,310.42,310.42,13382
01/10/2020 21:07,310.42,310.45,310.42,310.45,8905
01/10/2020 21:08,310.4499,310.45,310.42,310.44,3142
01/10/2020 21:09,310.44,310.4401,310.43,310.4399,3086
01/10/2020 21:10,310.4399,310.4499,310.43,310.44,3671
01/10/2020 21:11,310.44,310.49,310.44,310.49,5557
01/10/2020 21:12,310.49,310.5,310.48,310.5,3733
01/10/2020 21:13,310.53,310.53,310.5,310.5,1304
01/10/2020 21:14,310.5,310.53,310.49,310.49,948
01/10/2020 21:15,310.49,310.52,310.48,310.5,1727
01/10/2020 21:16,310.5,310.5,310.47,310.4702,1125
01/10/2020 21:17,310.47,310.55,310.47,310.55,3715
01/10/2020 21:18,310.55,310.55,310.36,310.4999,16979
01/10/2020 21:19,310.4999,310.4999,310.4999,310.4999,3
01/10/2020 21:20,310.42,310.49,310.42,310.4201,726
01/10/2020 21:21,310.4201,310.4201,310.4201,310.4201,77
01/10/2020 21:22,310.4201,310.52,310.33,310.52,6439
01/10/2020 21:23,310.52,310.52,310.52,310.52,103
01/10/2020 21:24,310.52,310.52,310.41,310.46,728
01/10/2020 21:25,310.46,310.46,310.46,310.46,135
01/10/2020 21:26,310.46,310.46,310.46,310.46,12
01/10/2020 21:27,310.45,310.45,310.45,310.45,707
01/10/2020 21:28,310.45,310.4502,310.41,310.41,1678
01/10/2020 21:29,310.41,310.41,310.36,310.37,2643
01/10/2020 21:30,310.37,310.4,310.33,310.37,4397
01/10/2020 21:31,310.37,310.46,310.37,310.46,8139
01/10/2020 21:32,310.46,310.46,310.46,310.46,83
01/10/2020 21:33,310.46,310.46,310.38,310.38,1986
01/10/2020 21:34,310.38,310.38,310.38,310.38,54
01/10/2020 21:35,310.38,310.43,310.38,310.43,438
01/10/2020 21:36,310.33,310.43,310.33,310.43,419
01/10/2020 21:37,310.43,310.48,310.43,310.48,3848
01/10/2020 21:38,310.48,310.48,310.4,310.4,1031
01/10/2020 21:39,310.4,310.45,310.4,310.45,432
01/10/2020 21:40,310.45,310.45,310.33,310.45,31889
01/10/2020 21:41,310.45,310.45,310.43,310.4302,197902
01/10/2020 21:42,310.43,310.45,310.43,310.45,1511
01/10/2020 21:43,310.4302,310.55,310.4302,310.55,1769
01/10/2020 21:44,310.55,310.55,310.55,310.55,18
01/10/2020 21:45,310.55,310.55,310.4,310.41,1867
01/10/2020 21:46,310.41,310.44,310.41,310.44,403
01/10/2020 21:47,310.44,310.44,310.44,310.44,27
01/10/2020 21:48,310.44,310.44,310.4,310.4,341
01/10/2020 21:49,310.4,310.4,310.4,310.4,123
01/10/2020 21:50,310.4,310.42,310.4,310.42,523
01/10/2020 21:51,310.42,310.42,310.42,310.42,1
01/10/2020 21:52,310.42,310.42,310.3802,310.3802,371
01/10/2020 21:53,310.3802,310.3802,310.3802,310.3802,107
01/10/2020 21:54,310.4101,310.42,310.4101,310.42,3996
01/10/2020 21:55,310.42,310.45,310.42,310.45,1945
01/10/2020 21:56,310.45,310.45,310.45,310.45,112
01/10/2020 21:57,310.45,310.45,310.45,310.45,83
01/10/2020 21:58,310.45,310.45,310.45,310.45,78
01/10/2020 21:59,310.45,310.45,310.4,310.41,423
01/10/2020 22:01,310.41,310.41,310.38,310.38,365
01/10/2020 22:02,310.4101,310.4101,310.38,310.38,755
01/10/2020 22:03,310.38,310.39,310.38,310.39,802
01/10/2020 22:04,310.3802,310.3802,310.38,310.38,305
01/10/2020 22:05,310.3802,310.3802,310.3802,310.3802,281
01/10/2020 22:06,310.43,310.43,310.43,310.43,124
01/10/2020 22:07,310.43,310.43,310.42,310.42,519
01/10/2020 22:08,310.42,310.42,310.42,310.42,284
01/10/2020 22:09,310.42,310.42,310.42,310.42,21
01/10/2020 22:10,310.42,310.44,310.41,310.44,237
01/10/2020 22:11,310.4101,310.4101,310.4101,310.4101,600
01/10/2020 22:12,310.4101,310.4102,310.4101,310.4102,136
01/10/2020 22:13,310.4102,310.44,310.41,310.44,567
01/10/2020 22:14,310.44,310.44,310.44,310.44,8
01/10/2020 22:15,310.44,310.44,310.41,310.41,1048
01/10/2020 22:16,310.41,310.44,310.41,310.44,2673
01/10/2020 22:18,310.44,310.44,310.44,310.44,52
01/10/2020 22:20,310.44,310.44,310.44,310.44,20
01/10/2020 22:21,310.44,310.44,310.44,310.44,156
01/10/2020 22:22,310.44,310.45,310.44,310.45,1921
01/10/2020 22:23,310.45,310.45,310.45,310.45,34
01/10/2020 22:24,310.45,310.45,310.42,310.42,107
01/10/2020 22:25,310.42,310.42,310.41,310.41,250
01/10/2020 22:26,310.41,310.41,310.41,310.41,53
01/10/2020 22:27,310.41,310.47,310.41,310.47,227
01/10/2020 22:28,310.47,310.47,310.47,310.47,9
01/10/2020 22:29,310.47,310.47,310.47,310.47,56
01/10/2020 22:30,310.47,310.47,310.47,310.47,10
01/10/2020 22:31,310.47,310.47,310.47,310.47,28
01/10/2020 22:32,310.47,310.47,310.47,310.47,5
01/10/2020 22:33,310.47,310.47,310.47,310.47,2
01/10/2020 22:34,310.47,310.47,310.41,310.41,501
01/10/2020 22:35,310.41,310.4101,310.41,310.4101,1907
01/10/2020 22:36,310.4101,310.4101,310.4101,310.4101,50
01/10/2020 22:37,310.4101,310.4101,310.4101,310.4101,25
01/10/2020 22:38,310.4101,310.4101,310.4101,310.4101,19
01/10/2020 22:39,310.4101,310.47,310.4101,310.47,118
01/10/2020 22:40,310.47,310.47,310.47,310.47,45
01/10/2020 22:41,310.47,310.47,310.33,310.33,70
01/10/2020 22:42,310.33,310.45,310.33,310.45,201
01/10/2020 22:43,310.45,310.45,310.45,310.45,125
01/10/2020 22:44,310.45,310.48,310.45,310.48,121
01/10/2020 22:45,310.48,310.48,310.48,310.48,115
01/10/2020 22:46,310.48,310.48,310.48,310.48,1
01/10/2020 22:47,310.48,310.5,310.48,310.5,460
01/10/2020 22:48,310.5,310.55,310.5,310.55,1277
01/10/2020 22:49,310.55,310.55,310.55,310.55,412
01/10/2020 22:50,310.55,310.57,310.55,310.57,451
01/10/2020 22:51,310.57,310.57,310.57,310.57,5
01/10/2020 22:52,310.57,310.57,310.57,310.57,0
01/10/2020 22:53,310.57,310.57,310.55,310.5501,1116
01/10/2020 22:54,310.5501,310.69,310.5501,310.69,166
01/10/2020 22:55,310.69,310.69,310.69,310.69,1
01/10/2020 22:56,310.69,310.69,310.69,310.69,2
01/10/2020 22:57,310.69,310.69,310.6,310.6,308
01/10/2020 22:58,310.6,310.65,310.6,310.65,230
01/10/2020 22:59,310.65,310.65,310.65,310.65,117
01/10/2020 23:00,310.65,310.66,310.65,310.65,250
01/10/2020 23:02,310.65,310.69,310.65,310.69,311
01/10/2020 23:03,310.69,310.7,310.69,310.7,283
01/10/2020 23:04,310.7,310.7,310.7,310.7,369
01/10/2020 23:05,310.7,310.7099,310.7,310.7099,975
01/10/2020 23:06,310.7099,310.7099,310.67,310.68,446
01/10/2020 23:07,310.68,310.68,310.65,310.65,230
01/10/2020 23:08,310.65,310.65,310.65,310.65,1
01/10/2020 23:09,310.65,310.65,310.52,310.52,500
01/10/2020 23:10,310.52,310.52,310.52,310.52,90
01/10/2020 23:11,310.52,310.52,310.52,310.52,4
01/10/2020 23:14,310.52,310.52,310.52,310.52,0
01/10/2020 23:15,310.52,310.52,310.52,310.52,2
01/10/2020 23:16,310.52,310.52,310.52,310.52,152
01/10/2020 23:17,310.52,310.52,310.52,310.52,30
01/10/2020 23:18,310.52,310.56,310.52,310.56,322
01/10/2020 23:19,310.56,310.56,310.56,310.56,186
01/10/2020 23:20,310.56,310.56,310.56,310.56,176
01/10/2020 23:23,310.56,310.64,310.56,310.64,665
01/10/2020 23:24,310.64,310.64,310.58,310.58,100
01/10/2020 23:25,310.58,310.58,310.58,310.58,1
01/10/2020 23:26,310.58,310.58,310.58,310.58,33
01/10/2020 23:27,310.58,310.58,310.58,310.58,0
01/10/2020 23:28,310.58,310.58,310.58,310.58,145
01/10/2020 23:29,310.58,310.58,310.58,310.58,100
01/10/2020 23:31,310.58,310.58,310.58,310.58,25
01/10/2020 23:32,310.58,310.58,310.58,310.58,6
01/10/2020 23:33,310.58,310.58,310.5,310.56,6194
01/10/2020 23:34,310.56,310.56,310.5,310.5,105
01/10/2020 23:35,310.56,310.56,310.53,310.53,352
01/10/2020 23:36,310.53,310.53,310.53,310.53,0
01/10/2020 23:39,310.53,310.53,310.53,310.53,0
01/10/2020 23:41,310.55,310.55,310.55,310.55,100
01/10/2020 23:43,310.55,310.55,310.55,310.55,130
01/10/2020 23:44,310.55,310.56,310.5,310.5,1138
01/10/2020 23:45,310.5,310.5,310.5,310.5,0
01/10/2020 23:46,310.5,310.6,310.5,310.6,1015
01/10/2020 23:47,310.6,310.6,310.6,310.6,50
01/10/2020 23:48,310.6,310.6,310.6,310.6,5
01/10/2020 23:49,310.6,310.6,310.6,310.6,372
01/10/2020 23:50,310.6,310.6,310.52,310.52,418
01/10/2020 23:51,310.52,310.52,310.52,310.52,948
01/10/2020 23:53,310.52,310.56,310.52,310.53,565
01/10/2020 23:54,310.53,310.53,310.53,310.53,2
01/10/2020 23:56,310.53,310.53,310.53,310.53,1000
01/10/2020 23:57,310.53,310.53,310.53,310.53,6700
01/10/2020 23:58,310.53,310.53,310.53,310.53,690
01/10/2020 23:59,310.53,310.53,310.51,310.51,237
01/11/2020 00:00,310.51,310.51,310.5,310.5,3208
01/11/2020 00:01,310.5,310.5,310.5,310.5,8
01/11/2020 00:02,310.5,310.5,310.5,310.5,560
01/11/2020 00:03,310.5,310.5,310.5,310.5,11
01/11/2020 00:04,310.5,310.5,310.5,310.5,57
01/11/2020 00:06,310.5,310.55,310.5,310.55,300
01/11/2020 00:07,310.55,310.55,310.5,310.51,1200
01/11/2020 00:09,310.51,310.51,310.51,310.51,0
01/11/2020 00:11,310.51,310.51,310.51,310.51,9
01/11/2020 00:12,310.51,310.51,310.51,310.51,100
01/11/2020 00:13,310.59,310.6,310.59,310.6,1030
01/11/2020 00:15,310.6,310.6,310.55,310.55,505
01/11/2020 00:17,310.55,310.55,310.55,310.55,50
01/11/2020 00:18,310.55,310.55,310.55,310.55,50
01/11/2020 00:19,310.58,310.58,310.55,310.55,320
01/11/2020 00:20,310.55,310.55,310.55,310.55,5
01/11/2020 00:21,310.55,310.55,310.55,310.55,30
01/11/2020 00:22,310.55,310.6,310.55,310.6,379
01/11/2020 00:23,310.6,310.62,310.6,310.62,451
01/11/2020 00:24,310.62,310.62,310.62,310.62,6
01/11/2020 00:25,310.62,310.62,310.62,310.62,15
01/11/2020 00:26,310.62,310.7,310.61,310.7,3311
01/11/2020 00:27,310.7,310.7,310.7,310.7,25
01/11/2020 00:28,310.7,310.7,310.7,310.7,0
01/11/2020 00:29,310.7,310.7,310.7,310.7,151
01/11/2020 00:30,310.7,310.7,310.7,310.7,95
01/11/2020 00:31,310.7,310.7,310.7,310.7,600
01/11/2020 00:32,310.7,310.74,310.7,310.74,2005
01/11/2020 00:33,310.74,310.74,310.74,310.74,180
01/11/2020 00:34,310.74,310.8,310.74,310.8,2860
01/11/2020 00:35,310.8,310.8,310.8,310.8,12
01/11/2020 00:36,310.8,310.8,310.75,310.75,400
01/11/2020 00:37,310.8,310.85,310.8,310.85,2016
01/11/2020 00:38,310.85,310.85,310.75,310.75,1054
01/11/2020 00:39,310.76,310.76,310.75,310.75,640
01/11/2020 00:40,310.75,310.75,310.75,310.75,20
01/11/2020 00:41,310.75,310.75,310.75,310.75,169
01/11/2020 00:42,310.75,310.75,310.75,310.75,105
01/11/2020 00:43,310.75,310.75,310.75,310.75,1205
01/11/2020 00:44,310.75,310.75,310.75,310.75,10
01/11/2020 00:45,310.75,310.84,310.75,310.75,420
01/11/2020 00:46,310.85,310.85,310.7,310.7,1414
01/11/2020 00:48,310.7,310.7,310.6,310.6,200
01/11/2020 00:49,310.6,310.6,310.6,310.6,1
01/11/2020 00:50,310.6,310.66,310.6,310.66,1000
01/11/2020 00:51,310.66,310.73,310.66,310.73,200
01/11/2020 00:53,310.73,310.73,310.73,310.73,20
01/11/2020 00:54,310.73,310.74,310.73,310.74,715
01/11/2020 00:55,310.74,310.75,310.73,310.75,1737
01/11/2020 00:56,310.75,310.75,310.74,310.74,250
01/11/2020 00:57,310.74,310.74,310.7,310.7,1227
01/11/2020 00:58,310.7,310.7,310.65,310.65,1300
01/11/2020 00:59,310.65,310.7,310.65,310.67,2442
01/11/2020 01:00,310.67,310.67,310.67,310.67,0
